,name,lat,lng,zip
1467,Pet Supermarket,29.675545,-82.33880669999999,32609
1468,Pet Supermarket,30.3175559,-81.4726537,32225
1469,Pet Supermarket,29.5540932,-81.22952409999999,32137
1470,Pet Supermarket,30.2848241,-81.4610276,32224
1471,Pet Creations,30.4515094,-81.63737479999999,32218
1472,Pet Supermarket,30.3524532,-81.5812534,32277
1473,Pet Supplies Plus Orange Park,30.155529,-81.7490349,32073
1474,Pet and Feed Store,30.2473951,-81.7999338,32210
1475,Earth Pets Natural Pet Market - San Marco,30.3082793,-81.65425330000001,32207
1476,Pet Supermarket,30.1422699,-81.7658136,32065
1477,Pet Supplies Plus Brunswick,31.2187829,-81.4944343,31520
1478,EarthWise Pet,30.2903108,-81.3923713,32250
1479,Petco,29.6571701,-82.4156051,32605
1480,Pet Supermarket,30.2624511,-81.6237929,32217
1481,Pet Supermarket,30.2640955,-81.55840649999999,32216
1482,Pet Supermarket,30.1875604,-81.62707739999999,32257
1483,Pet Supermarket,30.2054568,-81.7591583,32244
1484,Pet Supermarket,29.675545,-82.33880669999999,32609
1485,Pet Supermarket,30.2873056,-81.7213709,32210
1486,Pet Supermarket,29.8795038,-81.326146,32084
1487,Pet Supermarket,30.2885374,-81.3956323,32250
1488,Pet Supermarket,30.3175559,-81.4726537,32225
1489,Pet Supermarket,30.1422699,-81.7658136,32065
1490,Pet Supermarket,29.5540932,-81.22952409999999,32137
1491,PetSmart,30.19998589999999,-81.5502113,32256
1492,PetSmart,30.3274361,-81.5482442,32225
1493,PetSmart,30.4763902,-81.6426602,32218
1494,Pet Supplies Plus Atlantic Beach,30.3259848,-81.4109848,32233
1495,PetSmart,29.6229983,-82.3805296,32608
1496,PetSmart,30.2711295,-81.3900309,32250
1497,Pet Creations,30.4515094,-81.63737479999999,32218
1498,Pet Supermarket,30.2848241,-81.4610276,32224
1499,PetSmart,30.1995024,-81.82314559999999,32222
1500,Pet Supermarket,30.2624511,-81.6237929,32217
1501,Pet Supplies Plus Atlantic Beach,30.3259848,-81.4109848,32233
1502,Pet Supermarket,30.2873056,-81.7213709,32210
1503,Pet Supermarket,30.2640955,-81.55840649999999,32216
1504,Pet Supermarket,29.8795038,-81.326146,32084
1505,Pet Supermarket,30.1875604,-81.62707739999999,32257
1506,Pet Supermarket,30.2054568,-81.7591583,32244
1507,Pet Supermarket,29.675545,-82.33880669999999,32609
1508,Pet Supermarket,30.3175559,-81.4726537,32225
1509,Pet Supermarket,29.5540932,-81.22952409999999,32137
1510,Pet Supermarket,30.2848241,-81.4610276,32224
1511,Pet Creations,30.4515094,-81.63737479999999,32218
1512,Pet Supermarket,30.3524532,-81.5812534,32277
1513,Pet Supplies Plus Orange Park,30.155529,-81.7490349,32073
1514,Pet and Feed Store,30.2473951,-81.7999338,32210
1515,Earth Pets Natural Pet Market - San Marco,30.3082793,-81.65425330000001,32207
1516,Pet Supermarket,30.1422699,-81.7658136,32065
1517,EarthWise Pet,30.2903108,-81.3923713,32250
1518,Petco,29.6571701,-82.4156051,32605
1519,Pet Supermarket,30.1929248,-81.5487701,32256
1520,Pet Supermarket,30.2624511,-81.6237929,32217
1521,Pet Supermarket,30.2640955,-81.55840649999999,32216
1522,Pet Supermarket,30.1875604,-81.62707739999999,32257
1523,Pet Supermarket,30.2054568,-81.7591583,32244
1524,Pet Supermarket,29.675545,-82.33880669999999,32609
1525,Pet Supermarket,30.2873056,-81.7213709,32210
1526,Pet Supermarket,29.8795038,-81.326146,32084
1527,Pet Supermarket,30.2885374,-81.3956323,32250
1528,Pet Supermarket,30.3175559,-81.4726537,32225
1529,Pet Supermarket,30.1422699,-81.7658136,32065
1530,Pet Supermarket,29.5540932,-81.22952409999999,32137
1531,Pet Supplies Plus Atlantic Beach,30.3259848,-81.4109848,32233
1532,PetSmart,30.3274361,-81.5482442,32225
1533,PetSmart,29.6229983,-82.3805296,32608
1534,PetSmart,30.2711295,-81.3900309,32250
1535,Pet Creations,30.4515094,-81.63737479999999,32218
1536,PetSmart,30.4763902,-81.6426602,32218
1537,PetSmart,30.19998589999999,-81.5502113,32256
1538,Pet Supermarket,30.2848241,-81.4610276,32224
1539,PetSmart,30.1995024,-81.82314559999999,32222
1540,Pet Supermarket,30.2624511,-81.6237929,32217
1541,Pet Supplies Plus Atlantic Beach,30.3259848,-81.4109848,32233
1542,Pet Supermarket,30.2873056,-81.7213709,32210
1543,Pet Supermarket,30.2640955,-81.55840649999999,32216
1544,Pet Supermarket,29.8795038,-81.326146,32084
1545,Pet Supermarket,30.1875604,-81.62707739999999,32257
1546,Pet Supermarket,30.2054568,-81.7591583,32244
1547,Pet Supermarket,29.675545,-82.33880669999999,32609
1548,Pet Supermarket,30.3175559,-81.4726537,32225
1549,Pet Supermarket,29.5540932,-81.22952409999999,32137
1550,Pet Supermarket,30.2848241,-81.4610276,32224
1551,Pet Creations,30.4515094,-81.63737479999999,32218
1552,Pet Supermarket,30.3524532,-81.5812534,32277
1553,Pet Supplies Plus Orange Park,30.155529,-81.7490349,32073
1554,Pet and Feed Store,30.2473951,-81.7999338,32210
1555,Earth Pets Natural Pet Market - San Marco,30.3082793,-81.65425330000001,32207
1556,Pet Supermarket,30.1422699,-81.7658136,32065
1557,EarthWise Pet,30.2903108,-81.3923713,32250
1558,Petco,29.6571701,-82.4156051,32605
1559,Pet Supermarket,30.1929248,-81.5487701,32256
1560,Pet Supermarket,30.2624511,-81.6237929,32217
1561,Pet Supplies Plus Atlantic Beach,30.3259848,-81.4109848,32233
1562,Pet Supermarket,30.2873056,-81.7213709,32210
1563,Pet Supermarket,30.2640955,-81.55840649999999,32216
1564,Pet Supermarket,29.8795038,-81.326146,32084
1565,Pet Supermarket,30.1875604,-81.62707739999999,32257
1566,Pet Supermarket,30.2054568,-81.7591583,32244
1567,Pet Supermarket,29.675545,-82.33880669999999,32609
1568,Pet Supermarket,30.3175559,-81.4726537,32225
1569,Pet Supermarket,29.5540932,-81.22952409999999,32137
1570,Pet Supermarket,30.2848241,-81.4610276,32224
1571,Pet Creations,30.4515094,-81.63737479999999,32218
1572,Pet Supermarket,30.3524532,-81.5812534,32277
1573,Pet Supplies Plus Orange Park,30.155529,-81.7490349,32073
1574,Pet and Feed Store,30.2473951,-81.7999338,32210
1575,Earth Pets Natural Pet Market - San Marco,30.3082793,-81.65425330000001,32207
1576,Pet Supermarket,30.1422699,-81.7658136,32065
1577,EarthWise Pet,30.2903108,-81.3923713,32250
1578,Petco,29.6571701,-82.4156051,32605
1579,Pet Supermarket,30.1929248,-81.5487701,32256
1580,Pet Supermarket,30.2624511,-81.6237929,32217
1581,Pet Supplies Plus Atlantic Beach,30.3259848,-81.4109848,32233
1582,Pet Supermarket,30.2873056,-81.7213709,32210
1583,Pet Supermarket,30.2640955,-81.55840649999999,32216
1584,Pet Supermarket,29.8795038,-81.326146,32084
1585,Pet Supermarket,30.1875604,-81.62707739999999,32257
1586,Pet Supermarket,30.2054568,-81.7591583,32244
1587,Pet Supermarket,29.675545,-82.33880669999999,32609
1588,Pet Supermarket,30.3175559,-81.4726537,32225
1589,Pet Supermarket,30.2848241,-81.4610276,32224
1590,Pet Creations,30.4515094,-81.63737479999999,32218
1591,Pet Supermarket,30.3524532,-81.5812534,32277
1592,Pet Supplies Plus Orange Park,30.155529,-81.7490349,32073
1593,Pet and Feed Store,30.2473951,-81.7999338,32210
1594,Earth Pets Natural Pet Market - San Marco,30.3082793,-81.65425330000001,32207
1595,Pet Supermarket,30.1422699,-81.7658136,32065
1596,Pet Supplies Plus Brunswick,31.2187829,-81.4944343,31520
1597,EarthWise Pet,30.2903108,-81.3923713,32250
1598,Petco,29.6571701,-82.4156051,32605
1599,Pet Supermarket,30.1929248,-81.5487701,32256
1600,Pet Supermarket,30.2624511,-81.6237929,32217
1601,Pet Supplies Plus Atlantic Beach,30.3259848,-81.4109848,32233
1602,Pet Supermarket,30.2873056,-81.7213709,32210
1603,Pet Supermarket,30.2640955,-81.55840649999999,32216
1604,Pet Supermarket,29.8795038,-81.326146,32084
1605,Pet Supermarket,30.1875604,-81.62707739999999,32257
1606,Pet Supermarket,30.2054568,-81.7591583,32244
1607,Pet Supermarket,29.675545,-82.33880669999999,32609
1608,Pet Supermarket,30.3175559,-81.4726537,32225
1609,Pet Supermarket,29.5540932,-81.22952409999999,32137
1610,Pet Supermarket,30.2848241,-81.4610276,32224
1611,Pet Creations,30.4515094,-81.63737479999999,32218
1612,Pet Supermarket,30.3524532,-81.5812534,32277
1613,Pet Supplies Plus Orange Park,30.155529,-81.7490349,32073
1614,Pet and Feed Store,30.2473951,-81.7999338,32210
1615,Earth Pets Natural Pet Market - San Marco,30.3082793,-81.65425330000001,32207
1616,Pet Supermarket,30.1422699,-81.7658136,32065
1617,Pet Supplies Plus Brunswick,31.2187829,-81.4944343,31520
1618,EarthWise Pet,30.2903108,-81.3923713,32250
1619,Petco,29.6571701,-82.4156051,32605
1620,Pet Supermarket,30.2624511,-81.6237929,32217
1621,Pet Supplies Plus Atlantic Beach,30.3259848,-81.4109848,32233
1622,Pet Supermarket,30.2873056,-81.7213709,32210
1623,Pet Supermarket,30.2640955,-81.55840649999999,32216
1624,Pet Supermarket,29.8795038,-81.326146,32084
1625,Pet Supermarket,30.1875604,-81.62707739999999,32257
1626,Pet Supermarket,30.2054568,-81.7591583,32244
1627,Pet Supermarket,29.675545,-82.33880669999999,32609
1628,Pet Supermarket,30.3175559,-81.4726537,32225
1629,Pet Supermarket,29.5540932,-81.22952409999999,32137
1630,Pet Supermarket,30.2848241,-81.4610276,32224
1631,Pet Creations,30.4515094,-81.63737479999999,32218
1632,Pet Supermarket,30.3524532,-81.5812534,32277
1633,Pet Supplies Plus Orange Park,30.155529,-81.7490349,32073
1634,Pet and Feed Store,30.2473951,-81.7999338,32210
1635,Earth Pets Natural Pet Market - San Marco,30.3082793,-81.65425330000001,32207
1636,Pet Supermarket,30.1422699,-81.7658136,32065
1637,Pet Supplies Plus Brunswick,31.2187829,-81.4944343,31520
1638,EarthWise Pet,30.2903108,-81.3923713,32250
1639,Petco,29.6571701,-82.4156051,32605
1640,Pet Supermarket,30.2624511,-81.6237929,32217
1641,Pet Supermarket,30.2640955,-81.55840649999999,32216
1642,Pet Supermarket,30.1875604,-81.62707739999999,32257
1643,Pet Supermarket,30.2054568,-81.7591583,32244
1644,Pet Supermarket,29.675545,-82.33880669999999,32609
1645,Pet Supermarket,30.2873056,-81.7213709,32210
1646,Pet Supermarket,29.8795038,-81.326146,32084
1647,Pet Supermarket,30.2885374,-81.3956323,32250
1648,Pet Supermarket,30.3175559,-81.4726537,32225
1649,Pet Supermarket,30.1422699,-81.7658136,32065
1650,Pet Supermarket,29.5540932,-81.22952409999999,32137
1651,PetSmart,30.19998589999999,-81.5502113,32256
1652,PetSmart,30.3274361,-81.5482442,32225
1653,PetSmart,30.4763902,-81.6426602,32218
1654,Pet Supplies Plus Atlantic Beach,30.3259848,-81.4109848,32233
1655,PetSmart,29.6229983,-82.3805296,32608
1656,PetSmart,30.2711295,-81.3900309,32250
1657,Pet Creations,30.4515094,-81.63737479999999,32218
1658,Pet Supermarket,30.2848241,-81.4610276,32224
1659,PetSmart,30.1995024,-81.82314559999999,32222
1660,Pet Supermarket,30.2624511,-81.6237929,32217
1661,Pet Supplies Plus Atlantic Beach,30.3259848,-81.4109848,32233
1662,Pet Supermarket,30.2873056,-81.7213709,32210
1663,Pet Supermarket,30.2640955,-81.55840649999999,32216
1664,Pet Supermarket,29.8795038,-81.326146,32084
1665,Pet Supermarket,30.1875604,-81.62707739999999,32257
1666,Pet Supermarket,30.2054568,-81.7591583,32244
1667,Pet Supermarket,29.675545,-82.33880669999999,32609
1668,Pet Supermarket,30.3175559,-81.4726537,32225
1669,Pet Supermarket,29.5540932,-81.22952409999999,32137
1670,Pet Supermarket,30.2848241,-81.4610276,32224
1671,Pet Creations,30.4515094,-81.63737479999999,32218
1672,Pet Supermarket,30.3524532,-81.5812534,32277
1673,Pet Supplies Plus Orange Park,30.155529,-81.7490349,32073
1674,Pet and Feed Store,30.2473951,-81.7999338,32210
1675,Earth Pets Natural Pet Market - San Marco,30.3082793,-81.65425330000001,32207
1676,Pet Supermarket,30.1422699,-81.7658136,32065
1677,EarthWise Pet,30.2903108,-81.3923713,32250
1678,Petco,29.6571701,-82.4156051,32605
1679,Pet Supermarket,30.1929248,-81.5487701,32256
1680,Pet Supermarket,30.2624511,-81.6237929,32217
1681,Pet Supplies Plus Atlantic Beach,30.3259848,-81.4109848,32233
1682,Pet Supermarket,30.2873056,-81.7213709,32210
1683,Pet Supermarket,30.2640955,-81.55840649999999,32216
1684,Pet Supermarket,29.8795038,-81.326146,32084
1685,Pet Supermarket,30.1875604,-81.62707739999999,32257
1686,Pet Supermarket,30.2054568,-81.7591583,32244
1687,Pet Supermarket,29.675545,-82.33880669999999,32609
1688,Pet Supermarket,30.3175559,-81.4726537,32225
1689,Pet Supermarket,29.5540932,-81.22952409999999,32137
1690,Pet Supermarket,30.2848241,-81.4610276,32224
1691,Pet Creations,30.4515094,-81.63737479999999,32218
1692,Pet Supermarket,30.3524532,-81.5812534,32277
1693,Pet Supplies Plus Orange Park,30.155529,-81.7490349,32073
1694,Pet and Feed Store,30.2473951,-81.7999338,32210
1695,Earth Pets Natural Pet Market - San Marco,30.3082793,-81.65425330000001,32207
1696,Pet Supermarket,30.1422699,-81.7658136,32065
1697,EarthWise Pet,30.2903108,-81.3923713,32250
1698,Petco,29.6571701,-82.4156051,32605
1699,Pet Supermarket,30.1929248,-81.5487701,32256
1700,Pet Supermarket,30.2624511,-81.6237929,32217
1701,Pet Supplies Plus Atlantic Beach,30.3259848,-81.4109848,32233
1702,Pet Supermarket,30.2873056,-81.7213709,32210
1703,Pet Supermarket,30.2640955,-81.55840649999999,32216
1704,Pet Supermarket,29.8795038,-81.326146,32084
1705,Pet Supermarket,30.1875604,-81.62707739999999,32257
1706,Pet Supermarket,30.2054568,-81.7591583,32244
1707,Pet Supermarket,29.675545,-82.33880669999999,32609
1708,Pet Supermarket,30.3175559,-81.4726537,32225
1709,Pet Supermarket,29.5540932,-81.22952409999999,32137
1710,Pet Supermarket,30.2848241,-81.4610276,32224
1711,Pet Creations,30.4515094,-81.63737479999999,32218
1712,Pet Supermarket,30.3524532,-81.5812534,32277
1713,Pet Supplies Plus Orange Park,30.155529,-81.7490349,32073
1714,Pet and Feed Store,30.2473951,-81.7999338,32210
1715,Earth Pets Natural Pet Market - San Marco,30.3082793,-81.65425330000001,32207
1716,Pet Supermarket,30.1422699,-81.7658136,32065
1717,EarthWise Pet,30.2903108,-81.3923713,32250
1718,Petco,29.6571701,-82.4156051,32605
1719,Pet Supermarket,30.1929248,-81.5487701,32256
1720,Pet Supermarket,30.2624511,-81.6237929,32217
1721,Pet Supplies Plus Atlantic Beach,30.3259848,-81.4109848,32233
1722,Pet Supermarket,30.2873056,-81.7213709,32210
1723,Pet Supermarket,30.2640955,-81.55840649999999,32216
1724,Pet Supermarket,29.8795038,-81.326146,32084
1725,Pet Supermarket,30.1875604,-81.62707739999999,32257
1726,Pet Supermarket,30.2054568,-81.7591583,32244
1727,Pet Supermarket,29.675545,-82.33880669999999,32609
1728,Pet Supermarket,30.3175559,-81.4726537,32225
1729,Pet Supermarket,29.5540932,-81.22952409999999,32137
1730,Pet Supermarket,30.2848241,-81.4610276,32224
1731,Pet Creations,30.4515094,-81.63737479999999,32218
1732,Pet Supermarket,30.3524532,-81.5812534,32277
1733,Pet Supplies Plus Orange Park,30.155529,-81.7490349,32073
1734,Pet and Feed Store,30.2473951,-81.7999338,32210
1735,Earth Pets Natural Pet Market - San Marco,30.3082793,-81.65425330000001,32207
1736,Pet Supermarket,30.1422699,-81.7658136,32065
1737,Pet Supplies Plus Brunswick,31.2187829,-81.4944343,31520
1738,EarthWise Pet,30.2903108,-81.3923713,32250
1739,Petco,29.6571701,-82.4156051,32605
1740,Pet Supermarket,30.2624511,-81.6237929,32217
1741,Pet Supplies Plus Atlantic Beach,30.3259848,-81.4109848,32233
1742,Pet Supermarket,30.2873056,-81.7213709,32210
1743,Pet Supermarket,30.2640955,-81.55840649999999,32216
1744,Pet Supermarket,29.8795038,-81.326146,32084
1745,Pet Supermarket,30.1875604,-81.62707739999999,32257
1746,Pet Supermarket,30.2054568,-81.7591583,32244
1747,Pet Supermarket,29.675545,-82.33880669999999,32609
1748,Pet Supermarket,30.3175559,-81.4726537,32225
1749,Pet Supermarket,30.2848241,-81.4610276,32224
1750,Pet Creations,30.4515094,-81.63737479999999,32218
1751,Pet Supermarket,30.3524532,-81.5812534,32277
1752,Pet Supplies Plus Orange Park,30.155529,-81.7490349,32073
1753,Pet and Feed Store,30.2473951,-81.7999338,32210
1754,Earth Pets Natural Pet Market - San Marco,30.3082793,-81.65425330000001,32207
1755,Pet Supermarket,30.1422699,-81.7658136,32065
1756,Pet Supplies Plus Brunswick,31.2187829,-81.4944343,31520
1757,EarthWise Pet,30.2903108,-81.3923713,32250
1758,Petco,29.6571701,-82.4156051,32605
1759,Pet Supermarket,30.1929248,-81.5487701,32256
1760,Pet Supermarket,30.2624511,-81.6237929,32217
1761,Pet Supplies Plus Atlantic Beach,30.3259848,-81.4109848,32233
1762,Pet Supermarket,30.2873056,-81.7213709,32210
1763,Pet Supermarket,30.2640955,-81.55840649999999,32216
1764,Pet Supermarket,29.8795038,-81.326146,32084
1765,Pet Supermarket,30.1875604,-81.62707739999999,32257
1766,Pet Supermarket,30.2054568,-81.7591583,32244
1767,Pet Supermarket,29.675545,-82.33880669999999,32609
1768,Pet Supermarket,30.3175559,-81.4726537,32225
1769,Pet Supermarket,29.5540932,-81.22952409999999,32137
1770,Pet Supermarket,30.2848241,-81.4610276,32224
1771,Pet Creations,30.4515094,-81.63737479999999,32218
1772,Pet Supermarket,30.3524532,-81.5812534,32277
1773,Pet Supplies Plus Orange Park,30.155529,-81.7490349,32073
1774,Pet and Feed Store,30.2473951,-81.7999338,32210
1775,Earth Pets Natural Pet Market - San Marco,30.3082793,-81.65425330000001,32207
1776,Pet Supermarket,30.1422699,-81.7658136,32065
1777,Pet Supplies Plus Brunswick,31.2187829,-81.4944343,31520
1778,EarthWise Pet,30.2903108,-81.3923713,32250
1779,Petco,29.6571701,-82.4156051,32605
1780,Pet Supermarket,30.2624511,-81.6237929,32217
1781,Pet Supplies Plus Atlantic Beach,30.3259848,-81.4109848,32233
1782,Pet Supermarket,30.2873056,-81.7213709,32210
1783,Pet Supermarket,30.2640955,-81.55840649999999,32216
1784,Pet Supermarket,29.8795038,-81.326146,32084
1785,Pet Supermarket,30.1875604,-81.62707739999999,32257
1786,Pet Supermarket,30.2054568,-81.7591583,32244
1787,Pet Supermarket,29.675545,-82.33880669999999,32609
1788,Pet Supermarket,30.3175559,-81.4726537,32225
1789,Pet Supermarket,29.5540932,-81.22952409999999,32137
1790,Pet Supermarket,30.2848241,-81.4610276,32224
1791,Pet Creations,30.4515094,-81.63737479999999,32218
1792,Pet Supermarket,30.3524532,-81.5812534,32277
1793,Pet Supplies Plus Orange Park,30.155529,-81.7490349,32073
1794,Pet and Feed Store,30.2473951,-81.7999338,32210
1795,Earth Pets Natural Pet Market - San Marco,30.3082793,-81.65425330000001,32207
1796,Pet Supermarket,30.1422699,-81.7658136,32065
1797,Pet Supplies Plus Brunswick,31.2187829,-81.4944343,31520
1798,EarthWise Pet,30.2903108,-81.3923713,32250
1799,Petco,29.6571701,-82.4156051,32605
1800,Pet Supermarket,30.2624511,-81.6237929,32217
1801,Pet Supplies Plus Atlantic Beach,30.3259848,-81.4109848,32233
1802,Pet Supermarket,30.2873056,-81.7213709,32210
1803,Pet Supermarket,30.2640955,-81.55840649999999,32216
1804,Pet Supermarket,29.8795038,-81.326146,32084
1805,Pet Supermarket,30.1875604,-81.62707739999999,32257
1806,Pet Supermarket,30.2054568,-81.7591583,32244
1807,Pet Supermarket,29.675545,-82.33880669999999,32609
1808,Pet Supermarket,30.3175559,-81.4726537,32225
1809,Pet Supermarket,29.5540932,-81.22952409999999,32137
1810,Pet Supermarket,30.2848241,-81.4610276,32224
1811,Pet Creations,30.4515094,-81.63737479999999,32218
1812,Pet Supermarket,30.3524532,-81.5812534,32277
1813,Pet Supplies Plus Orange Park,30.155529,-81.7490349,32073
1814,Pet and Feed Store,30.2473951,-81.7999338,32210
1815,Earth Pets Natural Pet Market - San Marco,30.3082793,-81.65425330000001,32207
1816,Pet Supermarket,30.1422699,-81.7658136,32065
1817,Pet Supplies Plus Brunswick,31.2187829,-81.4944343,31520
1818,EarthWise Pet,30.2903108,-81.3923713,32250
1819,Petco,29.6571701,-82.4156051,32605
1820,Pet Supermarket,30.2624511,-81.6237929,32217
1821,Pet Supplies Plus Atlantic Beach,30.3259848,-81.4109848,32233
1822,Pet Supermarket,30.2873056,-81.7213709,32210
1823,Pet Supermarket,30.2640955,-81.55840649999999,32216
1824,Pet Supermarket,29.8795038,-81.326146,32084
1825,Pet Supermarket,30.1875604,-81.62707739999999,32257
1826,Pet Supermarket,30.2054568,-81.7591583,32244
1827,Pet Supermarket,29.675545,-82.33880669999999,32609
1828,Pet Supermarket,30.3175559,-81.4726537,32225
1829,Pet Supermarket,29.5540932,-81.22952409999999,32137
1830,Pet Supermarket,30.2848241,-81.4610276,32224
1831,Pet Creations,30.4515094,-81.63737479999999,32218
1832,Pet Supermarket,30.3524532,-81.5812534,32277
1833,Pet Supplies Plus Orange Park,30.155529,-81.7490349,32073
1834,Pet and Feed Store,30.2473951,-81.7999338,32210
1835,Earth Pets Natural Pet Market - San Marco,30.3082793,-81.65425330000001,32207
1836,Pet Supermarket,30.1422699,-81.7658136,32065
1837,Pet Supplies Plus Brunswick,31.2187829,-81.4944343,31520
1838,EarthWise Pet,30.2903108,-81.3923713,32250
1839,Petco,29.6571701,-82.4156051,32605
1840,Pet Supermarket,30.2624511,-81.6237929,32217
1841,Pet Supplies Plus Atlantic Beach,30.3259848,-81.4109848,32233
1842,Pet Supermarket,30.2873056,-81.7213709,32210
1843,Pet Supermarket,30.2640955,-81.55840649999999,32216
1844,Pet Supermarket,29.8795038,-81.326146,32084
1845,Pet Supermarket,30.1875604,-81.62707739999999,32257
1846,Pet Supermarket,30.2054568,-81.7591583,32244
1847,Pet Supermarket,29.675545,-82.33880669999999,32609
1848,Pet Supermarket,30.3175559,-81.4726537,32225
1849,Pet Supermarket,29.5540932,-81.22952409999999,32137
1850,Pet Supermarket,30.2848241,-81.4610276,32224
1851,Pet Creations,30.4515094,-81.63737479999999,32218
1852,Pet Supermarket,30.3524532,-81.5812534,32277
1853,Pet Supplies Plus Orange Park,30.155529,-81.7490349,32073
1854,Pet and Feed Store,30.2473951,-81.7999338,32210
1855,Earth Pets Natural Pet Market - San Marco,30.3082793,-81.65425330000001,32207
1856,Pet Supermarket,30.1422699,-81.7658136,32065
1857,Pet Supplies Plus Brunswick,31.2187829,-81.4944343,31520
1858,EarthWise Pet,30.2903108,-81.3923713,32250
1859,Petco,29.6571701,-82.4156051,32605
1860,Pet Supermarket,30.2624511,-81.6237929,32217
1861,Pet Supplies Plus Atlantic Beach,30.3259848,-81.4109848,32233
1862,Pet Supermarket,30.2873056,-81.7213709,32210
1863,Pet Supermarket,30.2640955,-81.55840649999999,32216
1864,Pet Supermarket,29.8795038,-81.326146,32084
1865,Pet Supermarket,30.1875604,-81.62707739999999,32257
1866,Pet Supermarket,30.2054568,-81.7591583,32244
1867,Pet Supermarket,29.675545,-82.33880669999999,32609
1868,Pet Supermarket,30.3175559,-81.4726537,32225
1869,Pet Supermarket,29.5540932,-81.22952409999999,32137
1870,Pet Supermarket,30.2848241,-81.4610276,32224
1871,Pet Creations,30.4515094,-81.63737479999999,32218
1872,Pet Supermarket,30.3524532,-81.5812534,32277
1873,Pet Supplies Plus Orange Park,30.155529,-81.7490349,32073
1874,Pet and Feed Store,30.2473951,-81.7999338,32210
1875,Earth Pets Natural Pet Market - San Marco,30.3082793,-81.65425330000001,32207
1876,Pet Supermarket,30.1422699,-81.7658136,32065
1877,Pet Supplies Plus Brunswick,31.2187829,-81.4944343,31520
1878,EarthWise Pet,30.2903108,-81.3923713,32250
1879,Petco,29.6571701,-82.4156051,32605
1880,Pet Supermarket,30.2624511,-81.6237929,32217
1881,Pet Supplies Plus Atlantic Beach,30.3259848,-81.4109848,32233
1882,Pet Supermarket,30.2873056,-81.7213709,32210
1883,Pet Supermarket,30.2640955,-81.55840649999999,32216
1884,Pet Supermarket,29.8795038,-81.326146,32084
1885,Pet Supermarket,30.1875604,-81.62707739999999,32257
1886,Pet Supermarket,30.2054568,-81.7591583,32244
1887,Pet Supermarket,29.675545,-82.33880669999999,32609
1888,Pet Supermarket,30.3175559,-81.4726537,32225
1889,Pet Supermarket,29.5540932,-81.22952409999999,32137
1890,Pet Supermarket,30.2848241,-81.4610276,32224
1891,Pet Creations,30.4515094,-81.63737479999999,32218
1892,Pet Supermarket,30.3524532,-81.5812534,32277
1893,Pet Supplies Plus Orange Park,30.155529,-81.7490349,32073
1894,Pet and Feed Store,30.2473951,-81.7999338,32210
1895,Earth Pets Natural Pet Market - San Marco,30.3082793,-81.65425330000001,32207
1896,Pet Supermarket,30.1422699,-81.7658136,32065
1897,Pet Supplies Plus Brunswick,31.2187829,-81.4944343,31520
1898,EarthWise Pet,30.2903108,-81.3923713,32250
1899,Petco,29.6571701,-82.4156051,32605
1900,Pet Supermarket,30.2624511,-81.6237929,32217
1901,Pet Supplies Plus Atlantic Beach,30.3259848,-81.4109848,32233
1902,Pet Supermarket,30.2873056,-81.7213709,32210
1903,Pet Supermarket,30.2640955,-81.55840649999999,32216
1904,Pet Supermarket,29.8795038,-81.326146,32084
1905,Pet Supermarket,30.1875604,-81.62707739999999,32257
1906,Pet Supermarket,30.2054568,-81.7591583,32244
1907,Pet Supermarket,29.675545,-82.33880669999999,32609
1908,Pet Supermarket,30.3175559,-81.4726537,32225
1909,Pet Supermarket,29.5540932,-81.22952409999999,32137
1910,Pet Supermarket,30.2848241,-81.4610276,32224
1911,Pet Creations,30.4515094,-81.63737479999999,32218
1912,Pet Supermarket,30.3524532,-81.5812534,32277
1913,Pet Supplies Plus Orange Park,30.155529,-81.7490349,32073
1914,Pet and Feed Store,30.2473951,-81.7999338,32210
1915,Earth Pets Natural Pet Market - San Marco,30.3082793,-81.65425330000001,32207
1916,Pet Supermarket,30.1422699,-81.7658136,32065
1917,EarthWise Pet,30.2903108,-81.3923713,32250
1918,Petco,29.6571701,-82.4156051,32605
1919,Pet Supermarket,30.1929248,-81.5487701,32256
1920,Pet Supermarket,30.2624511,-81.6237929,32217
1921,Pet Supplies Plus Atlantic Beach,30.3259848,-81.4109848,32233
1922,Pet Supermarket,30.2873056,-81.7213709,32210
1923,Pet Supermarket,30.2640955,-81.55840649999999,32216
1924,Pet Supermarket,29.8795038,-81.326146,32084
1925,Pet Supermarket,30.1875604,-81.62707739999999,32257
1926,Pet Supermarket,30.2054568,-81.7591583,32244
1927,Pet Supermarket,29.675545,-82.33880669999999,32609
1928,Pet Supermarket,30.3175559,-81.4726537,32225
1929,Pet Supermarket,29.5540932,-81.22952409999999,32137
1930,Pet Supermarket,30.2848241,-81.4610276,32224
1931,Pet Creations,30.4515094,-81.63737479999999,32218
1932,Pet Supermarket,30.3524532,-81.5812534,32277
1933,Pet Supplies Plus Orange Park,30.155529,-81.7490349,32073
1934,Pet and Feed Store,30.2473951,-81.7999338,32210
1935,Earth Pets Natural Pet Market - San Marco,30.3082793,-81.65425330000001,32207
1936,Pet Supermarket,30.1422699,-81.7658136,32065
1937,Pet Supplies Plus Brunswick,31.2187829,-81.4944343,31520
1938,EarthWise Pet,30.2903108,-81.3923713,32250
1939,Petco,29.6571701,-82.4156051,32605
