,name,lat,lng,zip,parkrating
1084,Pawmosa Dog Park,28.6755258,-81.3397051,32707,954.0
1085,Doctors' Dog Park,28.6790854,-81.5053209,32703,1086.0
1086,Arbor Dog Park,28.712671,-81.33678479999999,32750,502.0
1087,Shane Kelly Bark Park,28.6775178,-81.1792909,32765,70.0
1088,Letty Towles Dog Park,29.1647466,-82.09201089999999,34470,902.0
1089,Paw Park of Historic Sanford,28.8084628,-81.2726232,32771,1542.0
1090,Atlantic Beach Dog Park (Members Only),30.3260006,-81.4140236,32233,127.0
1091,Hound Ground,28.7068855,-81.2746963,32708,436.0
1092,Keysville Dog Park,28.9383319,-81.2205571,32725,874.0
1093,Veterans Park Dog Park,30.09271619999999,-81.56440669999999,32259,350.0
1094,Seemor Memorial Park (Dog Park),29.0948642,-80.99266469999999,32127,356.0
1095,BarkPark of Wildwood,28.8578091,-82.0219513,34785,248.0
1096,Riviera Oaks Dog Park,29.2527079,-81.0652032,32117,690.0
1097,Atlas Canine Recreation Park (Dog Park),28.8472411,-81.9535899,34731,212.0
1098,Lake Panasoffkee Dog Park,28.7711103,-82.1211639,33538,250.0
1099,BrewHound Dog Park + Bar,30.3236096,-81.41830139999999,32266,2000.0
1100,John Gorrie Dog Park of Riverside Park,30.3182667,-81.6810915,32204,1226.0
1101,Ed Austin Regional Dog Park,30.3674645,-81.5035142,32225,1294.0
1102,Barkley Square Dog Park,29.0433437,-81.3420026,32720,1614.0
1103,Pawmosa Dog Park,28.6755258,-81.3397051,32707,954.0
1104,Doctors' Dog Park,28.6790854,-81.5053209,32703,1086.0
1105,Arbor Dog Park,28.712671,-81.33678479999999,32750,502.0
1106,Shane Kelly Bark Park,28.6775178,-81.1792909,32765,70.0
1107,Letty Towles Dog Park,29.1647466,-82.09201089999999,34470,902.0
1108,Paw Park of Historic Sanford,28.8084628,-81.2726232,32771,1542.0
1109,Atlantic Beach Dog Park (Members Only),30.3260006,-81.4140236,32233,127.0
1110,Hound Ground,28.7068855,-81.2746963,32708,436.0
1111,Keysville Dog Park,28.9383319,-81.2205571,32725,874.0
1112,Veterans Park Dog Park,30.09271619999999,-81.56440669999999,32259,350.0
1113,Seemor Memorial Park (Dog Park),29.0948642,-80.99266469999999,32127,356.0
1114,BarkPark of Wildwood,28.8578091,-82.0219513,34785,248.0
1115,Riviera Oaks Dog Park,29.2527079,-81.0652032,32117,690.0
1116,Atlas Canine Recreation Park (Dog Park),28.8472411,-81.9535899,34731,212.0
1117,Lake Panasoffkee Dog Park,28.7711103,-82.1211639,33538,250.0
1118,BrewHound Dog Park + Bar,30.3236096,-81.41830139999999,32266,2000.0
1119,Leesburg Dog Park,28.8313263,-81.79992279999999,34788,202.0
1120,Shane Kelly Bark Park,28.6775178,-81.1792909,32765,70.0
1121,Paw Park of Historic Sanford,28.8084628,-81.2726232,32771,1542.0
1122,Lake Baldwin Park,28.5762365,-81.3257584,32789,3864.0
1123,Carla Gnann-Thompson Memorial Dog Park,28.8460889,-81.66978379999999,32726,210.0
1124,John Gorrie Dog Park of Riverside Park,30.3182667,-81.6810915,32204,1226.0
1125,BarkPark of Wildwood,28.8578091,-82.0219513,34785,248.0
1126,Doctors' Dog Park,28.6790854,-81.5053209,32703,1086.0
1127,Letty Towles Dog Park,29.1647466,-82.09201089999999,34470,902.0
1128,Hound Ground,28.7068855,-81.2746963,32708,436.0
1129,Barkley Square Dog Park,29.0433437,-81.3420026,32720,1614.0
1130,Ed Austin Regional Dog Park,30.3674645,-81.5035142,32225,1294.0
1131,Atlas Canine Recreation Park (Dog Park),28.8472411,-81.9535899,34731,212.0
1132,Clermont Dog Park,28.5706032,-81.7813532,34711,564.0
1133,Arbor Dog Park,28.712671,-81.33678479999999,32750,502.0
1134,Pawmosa Dog Park,28.6755258,-81.3397051,32707,954.0
1135,Leesburg Dog Park,28.8313263,-81.79992279999999,34788,202.0
1136,Riviera Oaks Dog Park,29.2527079,-81.0652032,32117,690.0
1137,Davis Park Dog Run,30.11500359999999,-81.39871529999999,32081,66.0
1138,Veterans Park Dog Park,30.09271619999999,-81.56440669999999,32259,350.0
1139,Happy Tails Dog Park - Ponce Inlet,29.0970251,-80.9397182,32127,152.0
1140,John Gorrie Dog Park of Riverside Park,30.3182667,-81.6810915,32204,1226.0
1141,Ed Austin Regional Dog Park,30.3674645,-81.5035142,32225,1294.0
1142,Barkley Square Dog Park,29.0433437,-81.3420026,32720,1614.0
1143,Pawmosa Dog Park,28.6755258,-81.3397051,32707,954.0
1144,Doctors' Dog Park,28.6790854,-81.5053209,32703,1086.0
1145,Arbor Dog Park,28.712671,-81.33678479999999,32750,502.0
1146,Shane Kelly Bark Park,28.6775178,-81.1792909,32765,70.0
1147,Letty Towles Dog Park,29.1647466,-82.09201089999999,34470,902.0
1148,Paw Park of Historic Sanford,28.8084628,-81.2726232,32771,1542.0
1149,Atlantic Beach Dog Park (Members Only),30.3260006,-81.4140236,32233,127.0
1150,Hound Ground,28.7068855,-81.2746963,32708,436.0
1151,Keysville Dog Park,28.9383319,-81.2205571,32725,874.0
1152,Veterans Park Dog Park,30.09271619999999,-81.56440669999999,32259,350.0
1153,Seemor Memorial Park (Dog Park),29.0948642,-80.99266469999999,32127,356.0
1154,BarkPark of Wildwood,28.8578091,-82.0219513,34785,248.0
1155,Riviera Oaks Dog Park,29.2527079,-81.0652032,32117,690.0
1156,Atlas Canine Recreation Park (Dog Park),28.8472411,-81.9535899,34731,212.0
1157,Lake Panasoffkee Dog Park,28.7711103,-82.1211639,33538,250.0
1158,BrewHound Dog Park + Bar,30.3236096,-81.41830139999999,32266,2000.0
1159,Leesburg Dog Park,28.8313263,-81.79992279999999,34788,202.0
1160,John Gorrie Dog Park of Riverside Park,30.3182667,-81.6810915,32204,1226.0
1161,Ed Austin Regional Dog Park,30.3674645,-81.5035142,32225,1294.0
1162,Barkley Square Dog Park,29.0433437,-81.3420026,32720,1614.0
1163,Pawmosa Dog Park,28.6755258,-81.3397051,32707,954.0
1164,Doctors' Dog Park,28.6790854,-81.5053209,32703,1086.0
1165,Arbor Dog Park,28.712671,-81.33678479999999,32750,502.0
1166,Shane Kelly Bark Park,28.6775178,-81.1792909,32765,70.0
1167,Letty Towles Dog Park,29.1647466,-82.09201089999999,34470,902.0
1168,Paw Park of Historic Sanford,28.8084628,-81.2726232,32771,1542.0
1169,Atlantic Beach Dog Park (Members Only),30.3260006,-81.4140236,32233,127.0
1170,Hound Ground,28.7068855,-81.2746963,32708,436.0
1171,Keysville Dog Park,28.9383319,-81.2205571,32725,874.0
1172,Veterans Park Dog Park,30.09271619999999,-81.56440669999999,32259,350.0
1173,Seemor Memorial Park (Dog Park),29.0948642,-80.99266469999999,32127,356.0
1174,BarkPark of Wildwood,28.8578091,-82.0219513,34785,248.0
1175,Riviera Oaks Dog Park,29.2527079,-81.0652032,32117,690.0
1176,Atlas Canine Recreation Park (Dog Park),28.8472411,-81.9535899,34731,212.0
1177,Lake Panasoffkee Dog Park,28.7711103,-82.1211639,33538,250.0
1178,BrewHound Dog Park + Bar,30.3236096,-81.41830139999999,32266,2000.0
1179,Leesburg Dog Park,28.8313263,-81.79992279999999,34788,202.0
1180,Lake Baldwin Park,28.5762365,-81.3257584,32789,3864.0
1181,John Gorrie Dog Park of Riverside Park,30.3182667,-81.6810915,32204,1226.0
1182,Downey Dog Park,28.5689257,-81.2434667,32825,650.0
1183,Lake Druid Dog Park,28.5581914,-81.347411,32803,376.0
1184,Barkley Square Dog Park,29.0433437,-81.3420026,32720,1614.0
1185,Pawmosa Dog Park,28.6755258,-81.3397051,32707,954.0
1186,Doctors' Dog Park,28.6790854,-81.5053209,32703,1086.0
1187,West Orange Dog Park,28.5439228,-81.5639273,34787,996.0
1188,Arbor Dog Park,28.712671,-81.33678479999999,32750,502.0
1189,Shane Kelly Bark Park,28.6775178,-81.1792909,32765,70.0
1190,Letty Towles Dog Park,29.1647466,-82.09201089999999,34470,902.0
1191,Paw Park of Historic Sanford,28.8084628,-81.2726232,32771,1542.0
1192,Hound Ground,28.7068855,-81.2746963,32708,436.0
1193,Keysville Dog Park,28.9383319,-81.2205571,32725,874.0
1194,Veterans Park Dog Park,30.09271619999999,-81.56440669999999,32259,350.0
1195,Seemor Memorial Park (Dog Park),29.0948642,-80.99266469999999,32127,356.0
1196,BarkPark of Wildwood,28.8578091,-82.0219513,34785,248.0
1197,Riviera Oaks Dog Park,29.2527079,-81.0652032,32117,690.0
1198,Chele Spring Isle Dog Park,28.538198,-81.1527629,32828,58.0
1199,Atlas Canine Recreation Park (Dog Park),28.8472411,-81.9535899,34731,212.0
1200,John Gorrie Dog Park of Riverside Park,30.3182667,-81.6810915,32204,1226.0
1201,Ed Austin Regional Dog Park,30.3674645,-81.5035142,32225,1294.0
1202,Barkley Square Dog Park,29.0433437,-81.3420026,32720,1614.0
1203,Bark Central Dog Park,28.8585849,-82.3291218,34453,490.0
1204,Letty Towles Dog Park,29.1647466,-82.09201089999999,34470,902.0
1205,Atlantic Beach Dog Park (Members Only),30.3260006,-81.4140236,32233,127.0
1206,Keysville Dog Park,28.9383319,-81.2205571,32725,874.0
1207,Veterans Park Dog Park,30.09271619999999,-81.56440669999999,32259,350.0
1208,Seemor Memorial Park (Dog Park),29.0948642,-80.99266469999999,32127,356.0
1209,BarkPark of Wildwood,28.8578091,-82.0219513,34785,248.0
1210,Riviera Oaks Dog Park,29.2527079,-81.0652032,32117,690.0
1211,Atlas Canine Recreation Park (Dog Park),28.8472411,-81.9535899,34731,212.0
1212,Love's Dog Park,30.4634218,-81.67398999999999,32218,18.0
1213,BrewHound Dog Park + Bar,30.3236096,-81.41830139999999,32266,2000.0
1214,Leesburg Dog Park,28.8313263,-81.79992279999999,34788,202.0
1215,Daytona Beach Lenox Playground,29.215643,-81.00440700000001,32118,448.0
1216,Haisley Lynch Dog Park,29.6479406,-82.32516,32601,-88.0
1217,Good dog park,30.4587354,-81.6328316,32218,538.0
1218,Paws Park (member only),30.2835359,-81.406302,32250,264.0
1219,Tom Petty Dog Park,29.6635086,-82.3199515,32601,34.0
1220,John Gorrie Dog Park of Riverside Park,30.3182667,-81.6810915,32204,1226.0
1221,Ed Austin Regional Dog Park,30.3674645,-81.5035142,32225,1294.0
1222,Barkley Square Dog Park,29.0433437,-81.3420026,32720,1614.0
1223,Letty Towles Dog Park,29.1647466,-82.09201089999999,34470,902.0
1224,Atlantic Beach Dog Park (Members Only),30.3260006,-81.4140236,32233,127.0
1225,Keysville Dog Park,28.9383319,-81.2205571,32725,874.0
1226,Veterans Park Dog Park,30.09271619999999,-81.56440669999999,32259,350.0
1227,Seemor Memorial Park (Dog Park),29.0948642,-80.99266469999999,32127,356.0
1228,Riviera Oaks Dog Park,29.2527079,-81.0652032,32117,690.0
1229,Love's Dog Park,30.4634218,-81.67398999999999,32218,18.0
1230,BrewHound Dog Park + Bar,30.3236096,-81.41830139999999,32266,2000.0
1231,Daytona Beach Lenox Playground,29.215643,-81.00440700000001,32118,448.0
1232,Haisley Lynch Dog Park,29.6479406,-82.32516,32601,-88.0
1233,Good dog park,30.4587354,-81.6328316,32218,538.0
1234,Paws Park (member only),30.2835359,-81.406302,32250,264.0
1235,Tom Petty Dog Park,29.6635086,-82.3199515,32601,34.0
1236,Must Love Dogs Park,29.607713,-82.40211699999999,32608,460.0
1237,Van Alder Dog Park,29.1657435,-80.9796563,32118,130.0
1238,South Mandarin Library Park (not off leash dog park),30.1498643,-81.63065019999999,32223,25.0
1239,Creekside Canines,30.3861034,-81.66256349999999,32208,4.0
1240,John Gorrie Dog Park of Riverside Park,30.3182667,-81.6810915,32204,1226.0
1241,Ed Austin Regional Dog Park,30.3674645,-81.5035142,32225,1294.0
1242,Barkley Square Dog Park,29.0433437,-81.3420026,32720,1614.0
1243,Pawmosa Dog Park,28.6755258,-81.3397051,32707,954.0
1244,Doctors' Dog Park,28.6790854,-81.5053209,32703,1086.0
1245,Arbor Dog Park,28.712671,-81.33678479999999,32750,502.0
1246,Shane Kelly Bark Park,28.6775178,-81.1792909,32765,70.0
1247,Letty Towles Dog Park,29.1647466,-82.09201089999999,34470,902.0
1248,Paw Park of Historic Sanford,28.8084628,-81.2726232,32771,1542.0
1249,Atlantic Beach Dog Park (Members Only),30.3260006,-81.4140236,32233,127.0
1250,Hound Ground,28.7068855,-81.2746963,32708,436.0
1251,Keysville Dog Park,28.9383319,-81.2205571,32725,874.0
1252,Veterans Park Dog Park,30.09271619999999,-81.56440669999999,32259,350.0
1253,Seemor Memorial Park (Dog Park),29.0948642,-80.99266469999999,32127,356.0
1254,BarkPark of Wildwood,28.8578091,-82.0219513,34785,248.0
1255,Riviera Oaks Dog Park,29.2527079,-81.0652032,32117,690.0
1256,Atlas Canine Recreation Park (Dog Park),28.8472411,-81.9535899,34731,212.0
1257,Lake Panasoffkee Dog Park,28.7711103,-82.1211639,33538,250.0
1258,BrewHound Dog Park + Bar,30.3236096,-81.41830139999999,32266,2000.0
1259,Leesburg Dog Park,28.8313263,-81.79992279999999,34788,202.0
1260,John Gorrie Dog Park of Riverside Park,30.3182667,-81.6810915,32204,1226.0
1261,Ed Austin Regional Dog Park,30.3674645,-81.5035142,32225,1294.0
1262,Atlantic Beach Dog Park (Members Only),30.3260006,-81.4140236,32233,127.0
1263,Tommy Casey Memorial Dog Park,30.7332615,-81.5527161,31558,310.0
1264,Veterans Park Dog Park,30.09271619999999,-81.56440669999999,32259,350.0
1265,Dog Park,31.1467483,-81.47761910000001,31520,298.0
1266,BrewHound Dog Park + Bar,30.3236096,-81.41830139999999,32266,2000.0
1267,Haisley Lynch Dog Park,29.6479406,-82.32516,32601,-88.0
1268,Good dog park,30.4587354,-81.6328316,32218,538.0
1269,Paws Park (member only),30.2835359,-81.406302,32250,264.0
1270,Tom Petty Dog Park,29.6635086,-82.3199515,32601,34.0
1271,Must Love Dogs Park,29.607713,-82.40211699999999,32608,460.0
1272,South Mandarin Library Park (not off leash dog park),30.1498643,-81.63065019999999,32223,25.0
1273,Joe Pomar Park,29.9117965,-81.33145139999999,32084,266.0
1274,Pawsome Park (Tributary-Residents Only),30.6063747,-81.68729619999999,32097,9.0
1275,Palm Coast Dog Park,29.5610255,-81.21014459999999,32137,84.0
1276,Poochie's Park,30.12608,-81.7985779,32065,1254.0
1277,Celebration Pointe Dog Park,29.6277321,-82.3981845,32608,76.0
1278,Eagle Landing Dog Park (Private),30.1475841,-81.8474579,32065,16.0
1279,Davis Park Dog Run,30.11500359999999,-81.39871529999999,32081,66.0
1280,John Gorrie Dog Park of Riverside Park,30.3182667,-81.6810915,32204,1226.0
1281,Ed Austin Regional Dog Park,30.3674645,-81.5035142,32225,1294.0
1282,Atlantic Beach Dog Park (Members Only),30.3260006,-81.4140236,32233,127.0
1283,Tommy Casey Memorial Dog Park,30.7332615,-81.5527161,31558,310.0
1284,Veterans Park Dog Park,30.09271619999999,-81.56440669999999,32259,350.0
1285,Dog Park,31.1467483,-81.47761910000001,31520,298.0
1286,BrewHound Dog Park + Bar,30.3236096,-81.41830139999999,32266,2000.0
1287,Haisley Lynch Dog Park,29.6479406,-82.32516,32601,-88.0
1288,Good dog park,30.4587354,-81.6328316,32218,538.0
1289,Paws Park (member only),30.2835359,-81.406302,32250,264.0
1290,Tom Petty Dog Park,29.6635086,-82.3199515,32601,34.0
1291,Must Love Dogs Park,29.607713,-82.40211699999999,32608,460.0
1292,South Mandarin Library Park (not off leash dog park),30.1498643,-81.63065019999999,32223,25.0
1293,Joe Pomar Park,29.9117965,-81.33145139999999,32084,266.0
1294,Pawsome Park (Tributary-Residents Only),30.6063747,-81.68729619999999,32097,9.0
1295,Palm Coast Dog Park,29.5610255,-81.21014459999999,32137,84.0
1296,Poochie's Park,30.12608,-81.7985779,32065,1254.0
1297,Celebration Pointe Dog Park,29.6277321,-82.3981845,32608,76.0
1298,Eagle Landing Dog Park (Private),30.1475841,-81.8474579,32065,16.0
1299,Davis Park Dog Run,30.11500359999999,-81.39871529999999,32081,66.0
1300,John Gorrie Dog Park of Riverside Park,30.3182667,-81.6810915,32204,1226.0
1301,Ed Austin Regional Dog Park,30.3674645,-81.5035142,32225,1294.0
1302,Davis Park Dog Run,30.11500359999999,-81.39871529999999,32081,66.0
1303,Veterans Park Dog Park,30.09271619999999,-81.56440669999999,32259,350.0
1304,Tommy Casey Memorial Dog Park,30.7332615,-81.5527161,31558,310.0
1305,Tom Petty Dog Park,29.6635086,-82.3199515,32601,34.0
1306,Shae Burchfield Memorial Paw Park,29.8335403,-81.3578686,32086,32.0
1307,Joe Pomar Park,29.9117965,-81.33145139999999,32084,266.0
1308,Creekside Canines,30.3861034,-81.66256349999999,32208,4.0
1309,Paws Park (member only),30.2835359,-81.406302,32250,264.0
1310,Palm Coast Dog Park,29.5610255,-81.21014459999999,32137,84.0
1311,Epworth Dog Park,31.1767383,-81.4038109,31522,50.0
1312,Good dog park,30.4587354,-81.6328316,32218,538.0
1313,Love's Dog Park,30.4634218,-81.67398999999999,32218,18.0
1314,Celebration Pointe Dog Park,29.6277321,-82.3981845,32608,76.0
1315,Squirrel Ridge Park,29.61278799999999,-82.344039,32608,1184.0
1316,Dog Park,30.2363364,-81.6992212,32244,60.0
1317,Rivertown Dog Park,30.0366449,-81.62199960000001,32259,2.0
1318,South Mandarin Library Park (not off leash dog park),30.1498643,-81.63065019999999,32223,25.0
1319,Orange Park Dog Park,30.1716272,-81.71474119999999,32073,6.0
1320,John Gorrie Dog Park of Riverside Park,30.3182667,-81.6810915,32204,1226.0
1321,Ed Austin Regional Dog Park,30.3674645,-81.5035142,32225,1294.0
1322,Atlantic Beach Dog Park (Members Only),30.3260006,-81.4140236,32233,127.0
1323,Tommy Casey Memorial Dog Park,30.7332615,-81.5527161,31558,310.0
1324,Veterans Park Dog Park,30.09271619999999,-81.56440669999999,32259,350.0
1325,Love's Dog Park,30.4634218,-81.67398999999999,32218,18.0
1326,Dog Park,31.1467483,-81.47761910000001,31520,298.0
1327,BrewHound Dog Park + Bar,30.3236096,-81.41830139999999,32266,2000.0
1328,Haisley Lynch Dog Park,29.6479406,-82.32516,32601,-88.0
1329,Good dog park,30.4587354,-81.6328316,32218,538.0
1330,Paws Park (member only),30.2835359,-81.406302,32250,264.0
1331,Tom Petty Dog Park,29.6635086,-82.3199515,32601,34.0
1332,Must Love Dogs Park,29.607713,-82.40211699999999,32608,460.0
1333,South Mandarin Library Park (not off leash dog park),30.1498643,-81.63065019999999,32223,25.0
1334,Creekside Canines,30.3861034,-81.66256349999999,32208,4.0
1335,Joe Pomar Park,29.9117965,-81.33145139999999,32084,266.0
1336,Pawsome Park (Tributary-Residents Only),30.6063747,-81.68729619999999,32097,9.0
1337,Orange Park Dog Park,30.1710878,-81.7150949,32073,5.0
1338,Palm Coast Dog Park,29.5610255,-81.21014459999999,32137,84.0
1339,Dog Park,30.2363364,-81.6992212,32244,60.0
1340,John Gorrie Dog Park of Riverside Park,30.3182667,-81.6810915,32204,1226.0
1341,Ed Austin Regional Dog Park,30.3674645,-81.5035142,32225,1294.0
1342,Atlantic Beach Dog Park (Members Only),30.3260006,-81.4140236,32233,127.0
1343,Tommy Casey Memorial Dog Park,30.7332615,-81.5527161,31558,310.0
1344,Veterans Park Dog Park,30.09271619999999,-81.56440669999999,32259,350.0
1345,Love's Dog Park,30.4634218,-81.67398999999999,32218,18.0
1346,Dog Park,31.1467483,-81.47761910000001,31520,298.0
1347,BrewHound Dog Park + Bar,30.3236096,-81.41830139999999,32266,2000.0
1348,Haisley Lynch Dog Park,29.6479406,-82.32516,32601,-88.0
1349,Good dog park,30.4587354,-81.6328316,32218,538.0
1350,Paws Park (member only),30.2835359,-81.406302,32250,264.0
1351,Tom Petty Dog Park,29.6635086,-82.3199515,32601,34.0
1352,Must Love Dogs Park,29.607713,-82.40211699999999,32608,460.0
1353,South Mandarin Library Park (not off leash dog park),30.1498643,-81.63065019999999,32223,25.0
1354,Creekside Canines,30.3861034,-81.66256349999999,32208,4.0
1355,Joe Pomar Park,29.9117965,-81.33145139999999,32084,266.0
1356,Pawsome Park (Tributary-Residents Only),30.6063747,-81.68729619999999,32097,9.0
1357,Orange Park Dog Park,30.1710878,-81.7150949,32073,5.0
1358,Palm Coast Dog Park,29.5610255,-81.21014459999999,32137,84.0
1359,Dog Park,30.2363364,-81.6992212,32244,60.0
1360,John Gorrie Dog Park of Riverside Park,30.3182667,-81.6810915,32204,1226.0
1361,Ed Austin Regional Dog Park,30.3674645,-81.5035142,32225,1294.0
1362,Davis Park Dog Run,30.11500359999999,-81.39871529999999,32081,66.0
1363,Veterans Park Dog Park,30.09271619999999,-81.56440669999999,32259,350.0
1364,Tommy Casey Memorial Dog Park,30.7332615,-81.5527161,31558,310.0
